cc_num,category,amt
571465035400,misc,39.25
6011893664860915,misc,7.89
3553629419254918,gas_transport,38.29
2720433095629877,gas_transport,97.68
4716561796955522,gas_transport,41.63
213126662687660,grocery,46.73
2348245054386329,misc,7.78
38859492057661,misc,99.81
3583793405872580,kids_pets,74.36
180042946491150,entertainment,67.93
374125201044065,home,73.77
4642894980163,home,15.34
213193596103206,kids_pets,58.16
4642894980163,home,15.61
6534628260579800,shopping,9.04
3583793405872580,misc,27.23
3502088871723054,entertainment,131.5
4956828990005111019,shopping,78.68
3568736585751727,kids_pets,56.7
6593250708747804,shopping,7.9
30561214688470,health_fitness,13.86
4642255475285942,kids_pets,36.01
375534208663984,kids_pets,62.64
630423337322,shopping,2.99
2348245054386329,kids_pets,112.19
4707867759656333,personal_care,5.93
180042946491150,home,15.8
2266735643685262,misc,6.02
6534628260579800,shopping,6.98
2305336922781618,health_fitness,78.06
3598215285024754,home,73.38
3518234918950662,entertainment,254.22
375534208663984,kids_pets,45.68
3598215285024754,entertainment,38.01
2703186189652095,shopping,27.72
2305336922781618,health_fitness,34.26
2266735643685262,shopping,4.08
4512828414983801773,misc,9.18
213126662687660,entertainment,96.89
30273037698427,personal_care,82.76
30273037698427,food_dining,8.03
6534628260579800,shopping,24.13
3598215285024754,shopping,8.79
180042946491150,health_fitness,51.48
4642255475285942,food_dining,28.33
3583793405872580,home,95.93
2720433095629877,personal_care,5.41
6534628260579800,shopping,1.46
180067784565096,travel,9.09
4683520018489354,misc,1.75
3547560454237873,home,5.36
6534628260579800,entertainment,90.99
374930071163758,entertainment,200.58
374930071163758,health_fitness,100.28
180094608895855,kids_pets,129.52
213178850083780,shopping,149.82
3553629419254918,shopping,5.53
6011860238257910,food_dining,46.61
4716561796955522,personal_care,7.5
6534628260579800,shopping,4.1
3502088871723054,home,49.15
3511058278399773,home,25.3
2356276337669917,food_dining,18.05
2248735346244816,health_fitness,102.11
5104807169438134,health_fitness,27.2
4683520018489354,kids_pets,44.78
30074693890476,kids_pets,44.67
3577578023716568,entertainment,65.46
4789911625179723,kids_pets,10.63
3518758680062249,kids_pets,85.76
5104807169438134,health_fitness,101.15
3518234918950662,health_fitness,62.2
3518234918950662,health_fitness,121.28
2305336922781618,entertainment,76.43
2720433095629877,misc,9.46
3518758680062249,shopping,8.56
4149238353975790,home,79.66
571365235126,food_dining,10.53
30273037698427,misc,155.75
3598215285024754,entertainment,140.13
30561214688470,misc,6.33
3547560454237873,food_dining,7.37
6011999606625827,personal_care,45.32
4707867759656333,kids_pets,45.15
3502088871723054,shopping,2.9
2712209726293386,health_fitness,161.99
4512828414983801773,shopping,6.0
3511058278399773,travel,1.76
4512828414983801773,shopping,3.81
2703186189652095,shopping,15.45
3547560454237873,personal_care,19.14
4687263141103,misc,2.55
4707867759656333,kids_pets,20.59
4956828990005111019,health_fitness,51.54
3518234918950662,shopping,23.49
3525668150756629,food_dining,64.56
30273037698427,kids_pets,77.61
4642255475285942,shopping,3.54
4469777115158234880,home,74.36
4642255475285942,food_dining,4.79
4642894980163,entertainment,5.4
4110266553600176127,personal_care,4.29
2266735643685262,kids_pets,43.92
30273037698427,personal_care,15.35
2248735346244816,personal_care,40.66
4642255475285942,personal_care,35.34
4642894980163,health_fitness,160.36
2266735643685262,shopping,4.68
4716561796955522,shopping,7.65
2248735346244816,entertainment,9.27
3514865930894695,entertainment,97.9
4110266553600176127,kids_pets,11.98
630423337322,home,45.51
2720433095629877,entertainment,42.75
3501509250702469,entertainment,17.53
6534628260579800,kids_pets,53.43
213193596103206,personal_care,78.23
630423337322,personal_care,89.68
4509142395811241,food_dining,3.27
2348245054386329,health_fitness,3.42
6593250708747804,home,49.89
3598215285024754,shopping,7.94
2720433095629877,shopping,8.53
3565423334076143,kids_pets,39.18
30074693890476,health_fitness,50.74
4265776278887457,entertainment,83.77
4981132848794,health_fitness,4.94
4512828414983801773,kids_pets,22.13
4981132848794,travel,84.15
4642255475285942,shopping,1.04
30273037698427,kids_pets,244.04
630423337322,shopping,8.12
4509142395811241,kids_pets,25.78
2235613922823698,misc,1.39
3518758680062249,kids_pets,61.04
4149238353975790,entertainment,65.93
6011893664860915,home,160.39
4642255475285942,shopping,303.99
4716561796955522,health_fitness,72.06
2720433095629877,kids_pets,15.51
213193596103206,shopping,131.33
571465035400,home,62.74
213141712584544,health_fitness,24.08
6011492816282597,misc,712.94
2235613922823698,shopping,2.26
4110266553600176127,home,40.65
30074693890476,shopping,3.08
343464013864032,kids_pets,308.24
2266735643685262,home,59.46
4716561796955522,entertainment,50.36
213178850083780,shopping,124.55
30273037698427,personal_care,65.99
6011492816282597,misc,10.84
180067784565096,home,32.29
3502088871723054,food_dining,53.36
30561214688470,food_dining,7.01
4481131401752,travel,3.81
4725837176265195730,shopping,137.94
4981132848794,entertainment,82.49
5559857416065248,home,42.88
6011893664860915,shopping,11.79
180042946491150,shopping,5.21
374125201044065,home,20.19
180042946491150,shopping,103.05
213141712584544,kids_pets,44.88
213126662687660,shopping,6.71
3558881852140592,travel,3.65
374930071163758,home,14.08
6011492816282597,shopping,1018.25
3577578023716568,home,40.95
4334230547694630,personal_care,91.86
4683520018489354,shopping,118.81
374930071163758,health_fitness,193.76
4981132848794,home,145.93
2720433095629877,shopping,2.24
3514865930894695,home,54.98
4716561796955522,food_dining,156.81
6511349151405438,personal_care,141.89
6011893664860915,shopping,2.46
3501509250702469,misc,7.18
180042946491150,shopping,7.07
377234009633447,food_dining,33.23
2712209726293386,home,88.13
2712209726293386,home,1.52
180042946491150,shopping,1.52
2266735643685262,travel,4.0
2266735643685262,kids_pets,104.08
2248735346244816,health_fitness,6.82
3518758680062249,home,140.51
5559857416065248,home,21.52
3553629419254918,kids_pets,47.04
4687263141103,shopping,7.33
4642894980163,misc,2.89
3502088871723054,food_dining,22.08
213178850083780,kids_pets,46.14
4707867759656333,kids_pets,66.97
4334230547694630,kids_pets,2.98
2720433095629877,food_dining,21.81
213141712584544,home,37.12
2720830304681674,shopping,38.82
4767265376804500,food_dining,55.62
4433091568498503,personal_care,22.7
3525668150756629,personal_care,78.71
213193596103206,health_fitness,79.13
213112402583773,health_fitness,33.23
6011860238257910,food_dining,6.99
3577578023716568,kids_pets,107.37
6593250708747804,home,78.81
349612764943496,travel,449.15
377234009633447,personal_care,79.46
213126662687660,personal_care,214.91
4334230547694630,home,41.06
4149238353975790,health_fitness,75.71
4642255475285942,kids_pets,27.7
6011999606625827,home,36.89
3518234918950662,home,64.49
676372984911,shopping,8.6
2712209726293386,personal_care,33.17
30561214688470,misc,3.29
3518758680062249,entertainment,2.97
376028110684021,home,83.61
6534628260579800,food_dining,1.05
3502088871723054,entertainment,53.28
2356276337669917,food_dining,6.37
180094608895855,kids_pets,129.12
180067784565096,personal_care,16.72
6011492816282597,kids_pets,65.08
2235613922823698,shopping,8.45
180042946491150,health_fitness,9.5
4265776278887457,kids_pets,15.86
4512828414983801773,misc,1.31
30561214688470,kids_pets,64.91
4265776278887457,home,7.86
343464013864032,kids_pets,30.15
4642255475285942,kids_pets,86.24
2720433095629877,entertainment,43.26
30074693890476,shopping,1.59
180067784565096,health_fitness,1.77
30074693890476,health_fitness,16.31
3565423334076143,home,12.91
4198470814557,kids_pets,59.38
2348245054386329,kids_pets,69.89
375534208663984,kids_pets,47.37
4198470814557,personal_care,2.99
5456776410929288,shopping,1033.4
6534628260579800,shopping,2.36
6534628260579800,entertainment,84.16
4642255475285942,entertainment,10.19
4509142395811241,travel,2.46
376028110684021,home,82.79
213141712584544,entertainment,49.51
2712209726293386,kids_pets,69.53
3553629419254918,travel,8.16
676372984911,food_dining,65.83
4922710831011201,health_fitness,41.29
6011893664860915,entertainment,68.28
2720433095629877,misc,9.4
6511349151405438,home,37.66
630423337322,misc,2.68
377234009633447,kids_pets,2.59
5456776410929288,misc,776.45
4716561796955522,shopping,2.93
4642255475285942,misc,6.52
374930071163758,food_dining,2.51
374125201044065,personal_care,5.45
180048185037117,entertainment,178.12
3514865930894695,kids_pets,17.54
2703186189652095,shopping,6.71
2248735346244816,shopping,8.78
3565423334076143,food_dining,98.46
374930071163758,gas_transport,91.84
180048185037117,gas_transport,71.32
6011492816282597,misc,6.38
4707867759656333,shopping,4.8
6011893664860915,grocery,57.38
4469777115158234880,grocery,85.77
4716561796955522,gas_transport,42.42
4981132848794,misc,4.83
3598215285024754,misc,24.92
4956828990005111019,gas_transport,71.52
3598215285024754,gas_transport,66.24
2235613922823698,gas_transport,62.54
676372984911,grocery,86.7
4428780983793657331,misc,123.92
6011999606625827,gas_transport,71.48
6011893664860915,gas_transport,119.65
180048185037117,gas_transport,47.02
6593250708747804,misc,35.82
3598215285024754,grocery,46.94
3598215285024754,misc,169.24
213112402583773,gas_transport,106.45
180048185037117,grocery,67.43
213193596103206,gas_transport,67.97
213193596103206,grocery,105.11
4599735407877245080,gas_transport,61.62
6511349151405438,gas_transport,29.42
4198470814557,gas_transport,49.05
374930071163758,grocery,36.1
374125201044065,shopping,25.34
2348245054386329,entertainment,17.8
4512828414983801773,gas_transport,76.2
4956828990005111019,gas_transport,85.57
6011860238257910,shopping,7.3
2720433095629877,gas_transport,68.1
3514865930894695,shopping,94.75
3502088871723054,gas_transport,60.1
6011999606625827,shopping,5.41
3553629419254918,gas_transport,62.66
2305336922781618,gas_transport,84.93
374125201044065,misc,136.02
571365235126,misc,8.25
676372984911,grocery,97.93
3525668150756629,grocery,93.99
3525668150756629,grocery,83.89
2248735346244816,misc,8.62
2248735346244816,shopping,80.06
676372984911,grocery,37.28
4149238353975790,grocery,92.41
4149238353975790,shopping,126.08
5559857416065248,misc,8.73
4198470814557,grocery,112.16
4334230547694630,grocery,106.2
2266735643685262,gas_transport,51.34
2720433095629877,gas_transport,64.44
571365235126,grocery,105.2
3583793405872580,gas_transport,39.43
3568736585751727,shopping,114.99
375534208663984,grocery,49.46
3501509250702469,misc,3.13
6011999606625827,misc,45.19
2305336922781618,gas_transport,49.52
630423337322,gas_transport,70.91
4423489490781412,misc,7.87
6011893664860915,grocery,38.49
6011893664860915,misc,139.6
4334230547694630,shopping,6.8
3501509250702469,grocery,73.01
4716561796955522,gas_transport,65.8
4707867759656333,grocery,122.73
3514865930894695,gas_transport,70.9
3502088871723054,gas_transport,79.2
2356276337669917,grocery,28.29
4198470814557,grocery,91.13
2266735643685262,grocery,47.75
3518234918950662,grocery,183.98
343464013864032,grocery,85.1
374930071163758,gas_transport,76.92
4599735407877245080,shopping,3.16
213193596103206,misc,35.7
676372984911,grocery,90.1
374125201044065,shopping,24.37
341283058448499,shopping,138.7
213112402583773,grocery,121.68
4789911625179723,misc,8.16
4423489490781412,shopping,61.39
4789911625179723,gas_transport,57.55
571365235126,gas_transport,68.68
377234009633447,shopping,2.04
4428780983793657331,gas_transport,92.07
3547560454237873,shopping,8.78
4509142395811241,grocery,137.91
4469777115158234880,misc,393.18
213141712584544,grocery,51.53
4716561796955522,gas_transport,62.87
213193596103206,grocery,106.84
4789911625179723,misc,21.71
213178850083780,shopping,91.93
374930071163758,gas_transport,60.31
3518758680062249,grocery,49.15
4642255475285942,grocery,77.34
6511349151405438,misc,249.45
3547560454237873,misc,18.75
349612764943496,shopping,90.0
4707867759656333,grocery,130.74
6011999606625827,entertainment,77.12
4428780983793657331,shopping,746.44
6011893664860915,gas_transport,70.41
4265776278887457,gas_transport,70.76
6534628260579800,gas_transport,57.33
341283058448499,shopping,22.95
6011492816282597,grocery,31.87
4512828414983801773,grocery,82.95
6593250708747804,grocery,96.72
4599735407877245080,grocery,76.4
4767265376804500,grocery,49.27
4666314527820883145,grocery,104.89
60495593109,shopping,6.54
3568736585751727,grocery,108.84
3518758680062249,grocery,34.9
374125201044065,misc,4.82
377234009633447,shopping,26.84
2348245054386329,grocery,97.58
213141712584544,grocery,73.31
2356276337669917,grocery,88.59
6534628260579800,gas_transport,75.42
3598215285024754,misc,201.9
2720830304681674,misc,96.97
4981132848794,gas_transport,58.23
2305336922781618,grocery,117.45
6011999606625827,shopping,445.5
4265776278887457,entertainment,32.45
2305336922781618,gas_transport,82.65
343464013864032,misc,65.45
2248735346244816,shopping,3.59
4265776278887457,misc,2.91
630423337322,gas_transport,75.98
4599735407877245080,shopping,7.41
4642894980163,grocery,52.98
4428780983793657331,shopping,186.63
5559857416065248,gas_transport,77.71
4642255475285942,gas_transport,45.35
38859492057661,shopping,8.53
377234009633447,misc,272.62
4265776278887457,gas_transport,84.84
349612764943496,grocery,99.59
3518758680062249,food_dining,2.96
213112402583773,kids_pets,37.98
2720830304681674,home,41.19
2720433095629877,shopping,3.18
3502088871723054,health_fitness,23.86
4260059589824237,personal_care,194.54
